656.1437,454.01227
656.1437,463.875
656.1437,473.7377
656.1437,483.60043
656.38086,493.4578
653.6688,500.0
643.8061,500.0
633.94336,500.0
626.7963,497.1289
626.24805,487.28143
621.77795,492.07953
614.0515,498.02243
604.9502,501.21814
595.14594,502.0
585.28326,502.0
575.60767,501.59323
569.19055,494.10364
562.7749,486.61276
556.3629,479.1188
553.3468,470.3703
553.3468,460.5076
553.3468,450.64487
553.3468,440.78217
555.9405,431.33597
559.0388,421.97253
564.386,413.85388
570.6766,406.25772
579.25775,401.6355
588.2273,397.59375
598.09,397.59375
607.7748,398.64606
616.80585,402.46582
624.27094,408.76443
626.3468,404.9074
626.3468,395.04468
626.3468,385.18198
626.3468,375.31924
626.3468,365.45654
679.38086,398.79688
689.0695,398.79688
698.7582,398.79688
708.44684,398.79688
708.9746,407.95776
708.9746,417.64642
708.9746,427.33508
708.9746,437.02374
708.9746,446.7124
708.9746,456.40106
708.9746,466.08972
708.9746,475.77838
708.9746,485.46704
708.9746,495.1557
704.13025,500.0
694.4416,500.0
684.7529,500.0
679.38086,495.68344
679.38086,485.99478
679.38086,476.30612
679.38086,466.61746
679.38086,456.9288
679.38086,447.24014
679.38086,437.55148
679.38086,427.86282
679.38086,418.17416
679.38086,408.4855
678.38086,355.59375
687.94855,355.59375
697.5163,355.59375
707.084,355.59375
709.9746,362.2708
709.9746,371.83853
709.9746,381.40625
700.4069,381.40625
690.8392,381.40625
681.2715,381.40625
678.38086,374.7292
678.38086,365.16147
765.17773,450.59375
765.17773,460.39578
766.7079,469.70087
772.4705,477.63007
779.54004,483.0
789.3421,483.0
798.66766,480.46783
804.9434,473.27167
807.83167,464.01282
809.17773,454.37012
809.17773,444.56805
808.1094,434.83234
804.68726,425.75656
798.02466,418.9738
789.0364,416.40625
779.2343,416.40625
771.93365,422.77362
767.5387,431.29254
765.6103,440.8063
734.7871,450.40625
734.944,440.62854
737.52484,431.17578
740.27814,421.80872
746.25366,414.04285
752.338,406.41205
761.1023,402.0299
769.8666,397.64777
779.4165,396.59375
789.2152,396.59375
799.014,396.59375
808.14386,399.80142
817.1312,403.7055
824.56024,409.7433
831.0217,417.10974
835.23535,425.73712
838.15814,435.0898
839.38086,444.70184
839.38086,454.50058
838.1417,464.10742
835.18243,473.44864
831.1203,482.17087
824.70276,489.57568
817.5335,495.962
808.5657,499.91092
799.5398,503.59375
789.7411,503.59375
779.9423,503.59375
770.4498,501.79422
761.2035,498.5505
